id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,pid,ms_subclass,ms_zoning,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,kitchen_qual,functional,fireplace_qu,garage_type,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,sale_type
346,69.05520046484602,11792.0,8.0,5.0,2003.0,2003.0,188.0,850.0,0.0,158.0,1008.0,1008.0,1275.0,0.0,2283.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,2003.0,3.0,632.0,120.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,270000.0,527105130,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD 
678,60.0,8064.0,6.0,5.0,1950.0,1950.0,0.0,621.0,0.0,174.0,795.0,765.0,368.0,0.0,1133.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1989.0,2.0,900.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,12.0,2009.0,128500.0,535450200,50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Rec,Unf,GasA,Gd,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,COD
2481,50.0,7175.0,6.0,5.0,1990.0,1991.0,0.0,904.0,0.0,494.0,1398.0,1398.0,0.0,0.0,1398.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1990.0,2.0,542.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,172000.0,531452080,120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,MnPrv,None,WD 
2729,72.0,10820.0,5.0,7.0,1971.0,1972.0,153.0,535.0,159.0,88.0,782.0,810.0,0.0,0.0,810.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1973.0,2.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,130000.0,905300010,85,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,Av,GLQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD 
453,34.0,5381.0,6.0,5.0,2005.0,2005.0,135.0,900.0,0.0,406.0,1306.0,1306.0,0.0,0.0,1306.0,1.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0,2005.0,2.0,624.0,170.0,63.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,196000.0,528174060,120,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
2234,50.0,5000.0,5.0,6.0,1941.0,1950.0,0.0,116.0,0.0,604.0,720.0,803.0,0.0,0.0,803.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1941.0,2.0,360.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,12.0,2007.0,87000.0,910201020,45,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Po,N,FuseF,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
2007,55.0,8674.0,5.0,6.0,1950.0,1950.0,0.0,910.0,0.0,0.0,910.0,910.0,525.0,0.0,1435.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1950.0,1.0,308.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,128250.0,903204030,50,RM,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
20,85.0,13175.0,6.0,6.0,1978.0,1988.0,119.0,790.0,163.0,589.0,1542.0,2073.0,0.0,0.0,2073.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,1978.0,2.0,500.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,210000.0,527302110,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Min1,TA,Attchd,Unf,TA,TA,Y,None,MnPrv,None,WD 
2217,69.05520046484602,11275.0,6.0,7.0,1932.0,1950.0,480.0,297.0,557.0,0.0,854.0,1096.0,895.0,0.0,1991.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1977.0,2.0,432.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,2007.0,220000.0,909279080,50,RL,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,Fa,Y,None,None,None,WD 
232,60.0,9600.0,4.0,7.0,1950.0,1995.0,0.0,442.0,0.0,625.0,1067.0,1067.0,0.0,0.0,1067.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1996.0,2.0,436.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,128000.0,905202090,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,None,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1982,120.0,9000.0,5.0,8.0,1900.0,2006.0,0.0,130.0,0.0,550.0,680.0,680.0,494.0,0.0,1174.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,2000.0,2.0,576.0,116.0,26.0,40.0,0.0,0.0,0.0,0.0,6.0,2007.0,135000.0,902201090,50,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,Fa,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD 
1570,74.0,9990.0,4.0,5.0,1991.0,1991.0,0.0,1383.0,0.0,297.0,1680.0,1689.0,0.0,0.0,1689.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1991.0,2.0,432.0,428.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,228500.0,914476450,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD 
195,50.0,6000.0,6.0,7.0,1939.0,1950.0,0.0,452.0,12.0,144.0,608.0,608.0,524.0,0.0,1132.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1939.0,1.0,240.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,4.0,2010.0,134000.0,903226160,50,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD 
2307,85.0,10533.0,6.0,6.0,1956.0,1956.0,244.0,773.0,0.0,235.0,1008.0,1024.0,0.0,0.0,1024.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1956.0,1.0,313.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,8.0,2006.0,157500.0,526302040,20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD 
504,69.05520046484602,11692.0,8.0,5.0,1993.0,1994.0,372.0,624.0,0.0,549.0,1173.0,1215.0,1017.0,0.0,2232.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1993.0,2.0,623.0,173.0,165.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,263550.0,528387030,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD 
1644,69.05520046484602,12546.0,6.0,7.0,1981.0,1981.0,310.0,678.0,0.0,762.0,1440.0,1440.0,0.0,0.0,1440.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1981.0,2.0,467.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,4.0,2007.0,182900.0,527301080,20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,Gd,CBlock,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
939,69.05520046484602,21695.0,6.0,9.0,1988.0,2007.0,260.0,808.0,0.0,72.0,880.0,1680.0,0.0,0.0,1680.0,1.0,0.0,2.0,0.0,3.0,1.0,5.0,1.0,1988.0,2.0,540.0,292.0,44.0,0.0,182.0,0.0,0.0,0.0,12.0,2009.0,222000.0,909475300,20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,BrkFace,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1591,77.0,9278.0,5.0,5.0,2007.0,2008.0,0.0,0.0,0.0,1092.0,1092.0,1092.0,0.0,0.0,1092.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,146000.0,923202137,20,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD 
2001,90.0,8100.0,5.0,6.0,1948.0,1973.0,0.0,338.0,0.0,1221.0,1559.0,1559.0,0.0,0.0,1559.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1948.0,2.0,812.0,0.0,116.0,230.0,0.0,0.0,0.0,0.0,6.0,2007.0,153500.0,902404010,30,RM,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Min2,None,Detchd,Unf,TA,TA,Y,None,GdWo,None,COD
2379,129.0,16737.0,9.0,5.0,2004.0,2005.0,66.0,1447.0,0.0,533.0,1980.0,1980.0,0.0,0.0,1980.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2004.0,3.0,770.0,194.0,45.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,315000.0,528102010,20,RL,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1100,80.0,9200.0,8.0,5.0,1998.0,1998.0,473.0,986.0,0.0,484.0,1470.0,1470.0,1160.0,0.0,2630.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1998.0,3.0,696.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,315000.0,528315110,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1118,73.0,9801.0,8.0,5.0,2007.0,2007.0,156.0,0.0,0.0,1341.0,1341.0,1341.0,520.0,0.0,1861.0,0.0,0.0,3.0,0.0,3.0,1.0,7.0,1.0,2007.0,3.0,851.0,144.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,257000.0,528431120,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,RFn,TA,TA,Y,None,None,None,WD 
1593,150.0,14137.0,4.0,5.0,1964.0,1964.0,98.0,865.0,247.0,88.0,1200.0,1200.0,0.0,0.0,1200.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1964.0,3.0,850.0,0.0,119.0,0.0,0.0,171.0,0.0,0.0,11.0,2008.0,173000.0,923204040,85,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,None,2Types,Fin,TA,TA,Y,None,None,None,ConLD
2338,69.05520046484602,14762.0,5.0,6.0,1948.0,1950.0,0.0,0.0,0.0,0.0,0.0,1547.0,720.0,53.0,2320.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,1979.0,2.0,672.0,120.0,144.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,169000.0,527226010,60,RL,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,None,None,None,None,None,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,P,None,None,None,WD 
458,117.0,15262.0,8.0,5.0,2003.0,2004.0,470.0,1557.0,0.0,643.0,2200.0,2200.0,0.0,0.0,2200.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2003.0,3.0,685.0,208.0,55.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,382500.0,528178010,20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
1454,75.0,9742.0,8.0,5.0,2002.0,2002.0,281.0,0.0,0.0,1777.0,1777.0,1795.0,0.0,0.0,1795.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2002.0,2.0,534.0,171.0,159.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,230000.0,907250020,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
641,74.0,8532.0,5.0,6.0,1954.0,1990.0,650.0,1213.0,0.0,84.0,1297.0,1297.0,0.0,0.0,1297.0,0.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,1954.0,2.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,153000.0,535301170,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
644,79.0,10634.0,5.0,6.0,1953.0,1953.0,0.0,428.0,180.0,0.0,608.0,1319.0,0.0,0.0,1319.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1953.0,1.0,270.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,123000.0,535303150,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Min2,None,Attchd,Unf,TA,TA,Y,None,GdWo,None,WD 
840,65.0,14753.0,7.0,5.0,1998.0,1998.0,0.0,950.0,0.0,513.0,1463.0,1463.0,0.0,0.0,1463.0,1.0,0.0,2.0,0.0,3.0,1.0,5.0,0.0,1998.0,2.0,539.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,207000.0,907131190,20,RL,Pave,None,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,GdPrv,None,WD 
1307,87.0,18386.0,7.0,9.0,1880.0,2002.0,0.0,0.0,0.0,1470.0,1470.0,1675.0,1818.0,0.0,3493.0,0.0,0.0,3.0,0.0,3.0,1.0,10.0,1.0,2003.0,3.0,870.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,295000.0,902207220,75,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1809,60.0,12450.0,5.0,5.0,2003.0,2004.0,126.0,729.0,0.0,365.0,1094.0,1094.0,0.0,0.0,1094.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,2004.0,2.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,149000.0,531375140,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
56,69.05520046484602,7851.0,6.0,5.0,2002.0,2002.0,99.69590931493346,625.0,0.0,235.0,860.0,860.0,1100.0,0.0,1960.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,2.0,2002.0,2.0,440.0,288.0,48.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,216500.0,528240070,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,None,WD 
1905,50.0,5175.0,5.0,8.0,1958.0,2000.0,0.0,150.0,404.0,254.0,808.0,808.0,0.0,0.0,808.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1963.0,1.0,308.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,112000.0,534453080,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,ALQ,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,None,None,None,COD
2060,69.05520046484602,8398.0,5.0,5.0,1967.0,1967.0,323.0,114.0,529.0,300.0,943.0,943.0,0.0,0.0,943.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1972.0,2.0,528.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,134500.0,905105170,20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,LwQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
1085,53.0,3710.0,7.0,5.0,2007.0,2008.0,20.0,0.0,0.0,1146.0,1146.0,1246.0,0.0,0.0,1246.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,2007.0,2.0,428.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,187687.0,528228540,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,New
305,60.0,7500.0,4.0,4.0,1920.0,1950.0,0.0,0.0,0.0,698.0,698.0,698.0,430.0,0.0,1128.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1980.0,2.0,528.0,30.0,0.0,164.0,0.0,0.0,0.0,0.0,4.0,2010.0,68400.0,911128180,50,C (all),Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Detchd,RFn,TA,TA,Y,None,None,None,COD
671,62.0,8010.0,6.0,9.0,1958.0,2007.0,0.0,745.0,0.0,206.0,951.0,951.0,0.0,0.0,951.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1985.0,2.0,480.0,0.0,0.0,42.0,0.0,0.0,0.0,450.0,9.0,2009.0,143500.0,535403190,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,CBlock,TA,TA,Mn,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,Shed,WD 
833,69.05520046484602,12800.0,7.0,5.0,1989.0,1989.0,145.0,1518.0,0.0,0.0,1518.0,1644.0,0.0,0.0,1644.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,1989.0,2.0,569.0,80.0,0.0,0.0,0.0,396.0,0.0,0.0,8.0,2009.0,275000.0,906402060,80,RL,Pave,None,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
2891,82.0,11070.0,7.0,5.0,1988.0,1989.0,70.0,0.0,0.0,1907.0,1907.0,1959.0,0.0,0.0,1959.0,0.0,0.0,3.0,0.0,5.0,2.0,9.0,0.0,1989.0,3.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,171000.0,914476500,90,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,2Types,Unf,TA,TA,Y,None,None,None,WD 
486,69.05520046484602,12224.0,6.0,5.0,2000.0,2000.0,40.0,695.0,0.0,297.0,992.0,1022.0,1032.0,0.0,2054.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2000.0,2.0,390.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,244000.0,528280230,60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,RFn,TA,TA,Y,None,None,None,WD 
334,50.0,6953.0,5.0,7.0,1971.0,2004.0,0.0,469.0,0.0,395.0,864.0,874.0,0.0,0.0,874.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1971.0,1.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,130000.0,923230190,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,ConLD
